id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price
30091565,❤️ Modern Entire Studio ~ Best SF Location ❤️,203065170,,Western Addition,37.7714,-122.4311,Entire home/apt,95
30095380,"Nice 3 bedrooms 1 1/2 bath flat, Richmond district",9080666,,Inner Richmond,37.78084,-122.45614,Entire home/apt,115
30111891,Best Location 2 Bedroom - Clean★Central★Quiet,26439046,,Castro/Upper Market,37.76895,-122.4315,Entire home/apt,145
30129780,Elegant Home by GGP & Ocean Beach - Dog Friendly,190646714,,Outer Richmond,37.77295,-122.5073,Entire home/apt,304
30131296,"Cozy, clean and spacious room near Alamo Square!",100238617,,Western Addition,37.77851,-122.4389,Private room,75
30159258,Monthly Piravte Room-Shared Bath near Downtown !5,6683937,,South of Market,37.78281,-122.40932,Private room,50
30174683,"Spacious home, 3 blocks to Ocean Beach",39592323,,Outer Sunset,37.75518,-122.5046,Entire home/apt,500
30175141,NoPa Garden Sanctuary ⭐️ Jacuzzi ⭐️ Walk Everywhere,226685582,,Haight Ashbury,37.77423,-122.44893,Entire home/apt,226
30210835,Lively SF Oasis walk to Golden Gate Park,226897321,,Outer Richmond,37.77777,-122.48685,Entire home/apt,413
30212338,"View ocean, master bedroom bath private entrance",28133977,,Parkside,37.74475,-122.48362,Private room,75
30212422,Centrally Located 2 bedroom great for travelers,172014599,,Haight Ashbury,37.7737,-122.43777,Entire home/apt,350
30254144,Cosy 1bd Carriage House in the ❤️ of the Mission!,11138359,,Mission,37.7575,-122.41549,Entire home/apt,120
30264063,"Inn at the Opera Hotel Room, Free Breakfast",47514427,,Downtown/Civic Center,37.77889,-122.42121,Entire home/apt,140
30266695,Cozy Ingleside Home-Base,8688026,,Ocean View,37.72432,-122.46323,Private room,119
30272345,2 Big Beds Private Room—Heart of SF Bernal Village,38209715,,Bernal Heights,37.73703,-122.41677,Private room,76
30275221,Beautiful studio + private bath in heart of SF,875221,,Mission,37.76826,-122.42326,Entire home/apt,70
30294321,Beautiful apartment by Dolores Park,8047816,,Castro/Upper Market,37.76345,-122.43003,Entire home/apt,200
30318695,Mulk Place,212325050,,Parkside,37.74084,-122.47612,Entire home/apt,85
30346332,4 Bedroom house-No partying/smoking!,672862,,Crocker Amazon,37.71094,-122.43134,Entire home/apt,182
30351194,#1 Private room with private bathroom with tub,216480693,,Outer Sunset,37.74931,-122.47838,Private room,70
30361406,"Modern 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",107434423,,South of Market,37.772587,-122.393082,Entire home/apt,219
30365369,"Sleek 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",107434423,,South of Market,37.772587,-122.393082,Entire home/apt,329
30365397,"Cozy Telegraph Hill Studio, w/Spa, near Coit Tower by Blueground",107434423,,North Beach,37.804077,-122.405251,Entire home/apt,242
30365422,"Modern 1BR Telegraph HIll, w/Gym, near Coit Tower by Blueground",107434423,,North Beach,37.804077,-122.405251,Entire home/apt,200
30366756,"Modern 1BR SoMa, w/ Gym, close to Civic Center by Blueground",107434423,,South of Market,37.773987,-122.413414,Entire home/apt,156
30368317,"Sharp 1BR SoMa w/ Gym, A/C, dog run + game room by Blueground",107434423,,South of Market,37.772026,-122.403427,Entire home/apt,199
30368366,"Dreamy 1BR South Beach, w/ Pool, next to SF Bay, by Blueground",107434423,,South of Market,37.782341,-122.388741,Entire home/apt,163
30368629,"Spacious Rincon Hill 1BR w/ Gym, Balcony + Hot tub by Blueground",107434423,,South of Market,37.787704,-122.391968,Entire home/apt,237
30377035,Charming Mission Studio w/ Modern Touches,4430421,,Mission,37.76476,-122.41675,Entire home/apt,90
30397174,"Lavish 1BR South Beach, w/ Pools, Spa, near SF Bay by Blueground",107434423,,South of Market,37.784435,-122.389854,Entire home/apt,187
30397747,"Gorgeous, recently decorated Marina 3BR/2BA Condo",10055649,,Marina,37.80104,-122.42881,Entire home/apt,611
30399463,Beautiful & Bright Guest Room!,3816497,,Mission,37.75137,-122.41012,Private room,105
30502421,LUXE 2or3 Bd2Ba Heated Floors w/Private Roof Deck!,92720638,,South of Market,37.77638,-122.40872,Entire home/apt,312
30504839,Mission Bay-Dogpatch Heaven of Comfort,21817808,,Potrero Hill,37.75954,-122.38961,Entire home/apt,125
30505637,Renovated Edwardian Family House Close to Golden Gate Park,11362363,,Inner Richmond,37.78075,-122.47332,Entire home/apt,875
30513482,Beautiful neighborhood! Bedroom w private bathroom,8336687,,Inner Sunset,37.7544,-122.45978,Private room,51
30532741,❤️Beautiful Victorian in the Heart of San Fran ❤️,203065170,,Western Addition,37.76999,-122.43232,Private room,109
30534155,Beautiful Fisherman's Warf  view Flat,39729330,,Russian Hill,37.80491,-122.42271,Entire home/apt,350
30534300,Spacious two bedroom suite in quaint neighborhood,3286545,,West of Twin Peaks,37.74107,-122.46294,Entire home/apt,248
30536041,SoMa Studio near Tech HQs,48005494,,South of Market,37.77361,-122.41093,Entire home/apt,112
30536044,Studio in Walkable Location,48005494,,South of Market,37.77222,-122.41232,Entire home/apt,99
30536048,Delightful Studio Apartment in San Francisco,48005494,,South of Market,37.77373,-122.41087,Entire home/apt,91
30536375,Quiet Sunlit Work/Live Private Bedroom in SF,17199096,,Excelsior,37.73071,-122.41918,Private room,50
30542361,Cozy Spacious Suite w/ Private Entrance,7984916,,Inner Sunset,37.75662,-122.45505,Entire home/apt,119
30564588,⭐️Clean & Comfy Victorian Suite⭐️ Best SF Location⭐️,203065170,,Western Addition,37.77106,-122.43258,Private room,88
30569441,Great one bedroom hotel suite in Union Square,70722023,,Chinatown,37.79091,-122.4079,Entire home/apt,99
30596049,A  room in Victorian house in Haight-Ashbury .,229170151,,Haight Ashbury,37.77091,-122.45255,Private room,120
30687431,#3Nob Hill penthouse Q bed and private Bathroom,100586872,,Chinatown,37.79199,-122.40664,Private room,159
30696168,"Luxurious Master Suite-Private deck, stunning view",93752429,,Bayview,37.71976,-122.39399,Private room,69
30701028,"Half Price - Fez Room With En Suite Bath, Chic Home, Views",3617002,,Mission,37.76214,-122.40566,Private room,116
30713011,Aquatic Park Place - beautiful location!,9283939,,Russian Hill,37.80547,-122.42124,Entire home/apt,600
30713782,Dogpatch/MissionBay private room w/bath.,21817808,,Potrero Hill,37.75928,-122.39145,Private room,69
30714980,Modern condo 1 bed + loft - downtown SF (30+ days),229909490,,Downtown/Civic Center,37.78016,-122.41439,Entire home/apt,87
30774802,Modern New place & furnished  for Long term stay,230265204,,Excelsior,37.72682,-122.42159,Private room,50
30776488,"Red Victorian - Private room, Hole in the Wall",117141107,,Haight Ashbury,37.76942,-122.44991,Private room,103
30790568,3bd/2ba Bi-Level Apartment in Desired North Beach!,2961690,,North Beach,37.805103,-122.410172,Entire home/apt,260
30790924,Upper Noe Nest,127367,,Noe Valley,37.74961,-122.44297,Entire home/apt,100
30797540,Private bedroom + new bathroom in charming SF apt!,34760521,,Western Addition,37.7711,-122.43091,Private room,132
30797856,Nice Cozy 3rd Floor Lots of Natural Light,56359214,,Bernal Heights,37.73512,-122.42732,Entire home/apt,99
30800214,Wyndham Deluxe 1BR ApartHotel  #6 - Walk to JPM!,5805679,,Nob Hill,37.79014,-122.41239,Entire home/apt,1200
30801321,Wyndham Deluxe 1BR ApartHotel  #13 - Walk to DF!,5805679,,Downtown/Civic Center,37.78806,-122.41358,Entire home/apt,300
30801433,Wyndham Deluxe 1BR ApartHotel  #8 - Walk to JPM!,5805679,,Downtown/Civic Center,37.78796,-122.41351,Entire home/apt,385
30803785,Wyndham Deluxe 1BR ApartHotel  #9 - Walk to JPM!,5805679,,Downtown/Civic Center,37.78921,-122.41166,Entire home/apt,385
30803873,Wyndham Deluxe 1BR ApartHotel  #5 - Walk to JPM!,5805679,,Downtown/Civic Center,37.78972,-122.41206,Entire home/apt,585
30805198,"Red Victorian - Dawn Top Bunk, Hole in the Wall",117141107,,Haight Ashbury,37.76942,-122.44991,Shared room,46
30805783,"Red Victorian - Dusk Bottom Bunk, Hole in the Wall",117141107,,Haight Ashbury,37.76942,-122.44991,Shared room,42
30816842,Half Price - Sun Filled Garden Room With En Suite Bath,3617002,,Potrero Hill,37.76258,-122.4042,Private room,249
30817227,"Half Price Cosmopolitan Room, Chic San Francisco Home, Views",3617002,,Potrero Hill,37.76241,-122.40497,Private room,249
30821293,Stunning Private Room and Bath,10622144,,South of Market,37.77616,-122.40814,Entire home/apt,103
30822730,Elegant private room in trendy NOPA neighborhood !,16156154,,Haight Ashbury,37.77345,-122.44502,Private room,169
30851994,Artist Apartment with Views,105646223,,Potrero Hill,37.75612,-122.40199,Entire home/apt,180
30854154,Master Bedroom with View of the entire Bay,35509920,,Bayview,37.72906,-122.37307,Private room,55
30857277,Hayes Valley 1350sqf +Garage+Private Garden.,130921045,,Western Addition,37.77627,-122.4232,Entire home/apt,189
30881800,A quiet comfortable place after a day on the bay,20536324,,West of Twin Peaks,37.73352,-122.45796,Private room,65
30887943,Monthly Piravte Room-Shared Bath near Downtown !6,6683937,,South of Market,37.78095,-122.4104,Private room,74
30890889,"Attractive, warm, central and modern apartment!",17010953,,Mission,37.76724,-122.42399,Entire home/apt,175
30906103,Large NOPA apartment,10501924,,Western Addition,37.77922,-122.44023,Entire home/apt,96
30913192,"#3 private room,quiet and cozy",231021347,,Outer Sunset,37.74756,-122.48026,Private room,45
30913576,"#2 private room,ocean view, cozy.",231021347,,Outer Sunset,37.74932,-122.4781,Private room,40
30913907,share room A,231021347,,Outer Sunset,37.74882,-122.48012,Shared room,38
30957039,Cole Valley Lower,91333416,,Haight Ashbury,37.76281,-122.44959,Entire home/apt,110
30975445,Private One Bed One Bath room in Quiet Mission Bay,1705869,,South of Market,37.7709,-122.39398,Private room,125
30984623,"Walk to Bus, NOPA, Haight,Grocery Store, Cafe",231490242,,Inner Richmond,37.77642,-122.44912,Entire home/apt,159
31011384,Co-living Community in North Beach,12176788,,North Beach,37.8011,-122.41099,Shared room,30
31011871,Shared Living Community in North Beach,12176788,,North Beach,37.80064,-122.41018,Shared room,30
31017581,A Quiet Home after Exhilarating Day on the Bay.,20536324,,West of Twin Peaks,37.73389,-122.45869,Private room,100
31055670,End of Day,231980369,,Noe Valley,37.7435,-122.43544,Entire home/apt,240
31057117,"Large & Private: Living Room, Bedroom, Bath, Entry",29112772,,Mission,37.75848,-122.40677,Private room,110
31072911,Exceptional 3b2b Partial Villa with Panoramic View,25116424,,Inner Sunset,37.7571,-122.45507,Entire home/apt,1250
31100295,SPECTACULAR VIEW NOB HILL FLAT,52462563,,Nob Hill,37.79396,-122.41001,Entire home/apt,190
31118529,"Cottage-Like Apt, An Oasis in the City",221027919,,Nob Hill,37.79546,-122.41903,Entire home/apt,205
31120211,Modern Sunset Suite (+King bed) by GG Park,7074942,,Outer Sunset,37.75744,-122.48451,Entire home/apt,173
31123927,Newly Remodeled Guest Suite in Prime Location,232610653,,Inner Richmond,37.78297,-122.46461,Entire home/apt,120
31124126,Room1,208750284,,Bayview,37.73862,-122.3979,Private room,56
31124810,ROOM 2,208750284,,Bayview,37.73685,-122.39914,Private room,49
31124937,ROOM 3,208750284,,Bayview,37.73852,-122.39773,Private room,49
31125098,TRIPLE ROOM A,208750284,,Bayview,37.73851,-122.39963,Private room,83
31125401,KING ROOM B,208750284,,Bayview,37.73662,-122.3979,Private room,75
31130054,3bc UCSF/GG PARK cozy master-ensuite newly remodel,62034618,,Outer Sunset,37.76529,-122.47825,Private room,54
31131163,3bb UCSF/goldengate park cozy private rm shared ba,62034618,,Outer Sunset,37.76329,-122.47808,Private room,48
31139533,"Sunny 1BR SoMa w/ High ceilings, Skylight + Gym by Blueground",107434423,,South of Market,37.773987,-122.413414,Entire home/apt,175
31146290,"Red Victorian - Private room 1/2 bath, Night Duty",117141107,,Haight Ashbury,37.76942,-122.44991,Private room,99
31157758,"Cozy 1BR Nob Hill w/ Gym, short walk to Union Sq by Blueground",107434423,,Nob Hill,37.7906,-122.410225,Entire home/apt,215
31173023,#2Nob Hill Q bed and sofa bed private bathroom 大套房,100586872,,Financial District,37.79038,-122.4069,Private room,179
31187795,UNION SQUARE-Canterbury Resort-1 bedroom condo,100238132,,Downtown/Civic Center,37.78942,-122.41368,Entire home/apt,222
31188239,UNION SQUARE-Canterbury Resort-1 bedroom condo,100238132,,Downtown/Civic Center,37.78945,-122.41366,Entire home/apt,222
31188284,Wyndham Canterbury San Francisco (1 bedroom condo),100238132,,Downtown/Civic Center,37.78875,-122.41171,Entire home/apt,243
31188314,UNION SQUARE- 1 BEDROOM RESORT CONDO,100238132,,Nob Hill,37.79002,-122.41168,Entire home/apt,222
31188362,Wyndham Canterbury San Francisco (1 bedroom condo),100238132,,Nob Hill,37.78966,-122.41395,Entire home/apt,243
31206489,Beautiful room in an 1890 Noe Valley Victorian,21196676,,Bernal Heights,37.74649,-122.42449,Private room,75
31261677,❤️ LIVE IT UP In The Castro! ⭐️ 4BR ⭐️ W/D ❤️,233914298,,Castro/Upper Market,37.76076,-122.4356,Entire home/apt,1015
31266646,Inn at the Opera_One Bedroom,52178915,,Downtown/Civic Center,37.77946,-122.42291,Entire home/apt,134
31268346,"Centrally located sunny, clean & cozy 1bd/1ba flat",1653120,,Western Addition,37.7719,-122.42815,Entire home/apt,290
31281387,Loft Living in the Lower Haight,2797889,,Western Addition,37.77152,-122.43044,Private room,150
31294109,Private Apartment in Bernal Heights,233982334,,Bernal Heights,37.74099,-122.42221,Entire home/apt,100
31320991,Large Room in Great Central Location - 30 Day Min.,4856574,,Mission,37.75889,-122.41439,Private room,65
31331285,Modern apartment in SF beautiful Potrero Hill,2993648,,Potrero Hill,37.75828,-122.39723,Entire home/apt,190
31338594,room B,231021347,,Outer Sunset,37.74738,-122.48071,Private room,39
31339864,#4NobHill penthouse Q bed and private bathroom,100586872,,Chinatown,37.7904,-122.40855,Private room,159
31346731,Monthly Piravte Room-Shared Bath near Downtown !7,6683937,,Downtown/Civic Center,37.78283,-122.41086,Private room,60
31356493,Spacious - Union Square Hotel Style Suite,70722023,,Downtown/Civic Center,37.78898,-122.41075,Entire home/apt,115
31359232,Cool Pad with Patio & Sun Filled Living Room & Parking,234826715,,Castro/Upper Market,37.7649,-122.44125,Entire home/apt,125
31363951,Clean Room in Great Central Location - 30 Day Min.,4856574,,Mission,37.7575,-122.41294,Private room,55
31365113,Perfect Castro Dolores 2 bedrooms w Stunning View,234892136,,Castro/Upper Market,37.75927,-122.4308,Entire home/apt,231
31389098,"Perfectly located, across Park -CENTRAL+parking",432070,,South of Market,37.77541,-122.41862,Entire home/apt,380
31392573,"Classic Ocean Beach House, Hot Tub - 3BR",10785430,,Outer Richmond,37.77458,-122.50642,Entire home/apt,400
31396075,"Premium 1BR Hayes Valley w/ Gym + W/D, near Muni by Blueground",107434423,,Western Addition,37.7764,-122.42481,Entire home/apt,230
31398878,"Hip Hayes Valley Studio w/ Gym + W/D, near Muni by Blueground",107434423,,Western Addition,37.774899,-122.425728,Entire home/apt,166
31424518,Luxury and comfort,21817808,,Potrero Hill,37.75784,-122.39137,Private room,69
31437113,"Entire Flat/Bedroom, Location!, Walk! Eat Local!",4244521,,Potrero Hill,37.76342,-122.39489,Private room,119
31439076,Kathy’s Guest Studio,23992809,,Outer Sunset,37.74729,-122.49296,Entire home/apt,129
31440773,Wyndham Deluxe 1BR ApartHotel  #10 - Walk to DF!,5805679,,Nob Hill,37.78952,-122.41394,Entire home/apt,1200
31441024,Wyndham Deluxe 1BR ApartHotel  #12 - Walk to DF!,5805679,,Nob Hill,37.79006,-122.41175,Entire home/apt,298
31441195,Wyndham Deluxe 1BR ApartHotel  #11 - Walk to DF!,5805679,,Downtown/Civic Center,37.78968,-122.41174,Entire home/apt,1200
31446628,Long-term Alamo Square 1Bd/ 1Ba with parking.,15982236,,Western Addition,37.77652,-122.43139,Entire home/apt,210
31450281,Private guest space with full bath and kitchenette,4346065,,Bernal Heights,37.73633,-122.42129,Entire home/apt,116
31465464,Modern Private Room w/ Garden View - Heart of SF,638405,,Western Addition,37.773,-122.43259,Private room,89
31474637,Union Square Location - Great Hotel Style Suite,70722023,,Chinatown,37.79118,-122.40817,Entire home/apt,90
31488238,"Rad Nob Hill 1BR w/ Gym + city views, near Union Sq by Blueground",107434423,,Nob Hill,37.7906,-122.410225,Entire home/apt,244
31492637,"Private Tropical Garden & Patio, 9' Closet, W/D",5735614,,Outer Richmond,37.78266,-122.47925,Entire home/apt,114
31494299,Private suite with loft in victorian house.,237694205,,Haight Ashbury,37.76989,-122.43728,Private room,100
31495884,"Beautiful San Francisco Home, perfectly  located",13792208,,North Beach,37.80596,-122.41263,Entire home/apt,500
31537840,"AWESOME! LARGE SF RENTAL,NR ALL,DOWNTOWN,SSF,DC",408300,,Bayview,37.72758,-122.38177,Entire home/apt,149
31547075,"SF RENTAL 3BR, NR ALL,DOWNTOWN,SO,NO, EAST BAY,SSF",408300,,Bayview,37.72578,-122.38398,Entire home/apt,150
31565302,"Perfectly situated, modern Mission condo",1147583,,Mission,37.76828,-122.42281,Private room,150
31566371,Castro Garden Apartment,236610246,,Castro/Upper Market,37.76551,-122.43741,Entire home/apt,179
31568513,Newly remodeled full floor flat with ocean views,4141253,,Outer Richmond,37.77673,-122.49235,Entire home/apt,189
31571182,Charming Macondray Lane Flat,236655064,,Russian Hill,37.79855,-122.41562,Entire home/apt,140
31572917,Luxury Apartment in Castro/Upper Market,10701587,,Castro/Upper Market,37.76086,-122.43376,Entire home/apt,325
31590099,2bd 1 ba Suite in Fisherman's Wharf,1623449,,Russian Hill,37.80654,-122.42032,Entire home/apt,690
31590989,"WOW SF!AWESOME YOUR OWN BIG BEDROOM,NR MISSION BAY",408300,,Bayview,37.72663,-122.38379,Private room,55
