id,host_neighbourhood,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,state,zipcode,market,smart_location,latitude,longitude,price
229319,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73819,-122.41566,135.00
231129,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94113,San Francisco,"San Francisco, CA",37.79114,-122.41029,989.00
231752,The Castro,"San Francisco, CA, United States",The Castro,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75565,-122.44022,250.00
232060,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75855,-122.46444,99.00
238190,Russian Hill,"San Francisco, CA, United States",Russian Hill,Russian Hill,,CA,94133,San Francisco,"San Francisco, CA",37.80301,-122.41581,99.00
238204,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.74174,-122.50435,135.00
241235,Chinatown,"San Francisco, CA, United States",Financial District,Financial District,,CA,94111,San Francisco,"San Francisco, CA",37.79271,-122.40383,45.00
242008,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77499,-122.40635,160.00
242477,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75967,-122.44257,225.00
244361,Chinatown,"San Francisco, CA, United States",Chinatown,Chinatown,,CA,94133,San Francisco,"San Francisco, CA",37.79532,-122.40863,135.00
245339,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78304,-122.41942,138.00
252867,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75889,-122.39539,280.00
256148,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76188,-122.44215,139.00
256176,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.77579,-122.45504,100.00
258786,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.7435,-122.40805,75.00
258873,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.80134,-122.40714,89.00
259621,Chinatown,"San Francisco, CA, United States",Financial District,Financial District,,CA,94111,San Francisco,"San Francisco, CA",37.7947,-122.40374,45.00
259622,Chinatown,"San Francisco, CA, United States",Financial District,Financial District,,CA,94111,San Francisco,"San Francisco, CA",37.79441,-122.40473,45.00
259919,Lower Haight,"San Francisco, CA, United States",Cole Valley,Inner Sunset,,CA,94117,San Francisco,"San Francisco, CA",37.7647,-122.45368,114.00
261358,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78322,-122.42025,138.00
269371,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76294,-122.43974,115.00
269463,Cole Valley,"San Francisco, CA, United States",Cole Valley,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76711,-122.45151,250.00
271602,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77641,-122.40454,133.00
271647,Sunset District,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75553,-122.50707,35.00
273530,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75612,-122.39967,325.00
274334,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75346,-122.50358,89.00
276072,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94103,San Francisco,"San Francisco, CA",37.76833,-122.42592,95.00
277339,Mission Terrace,"San Francisco, CA, United States",Mission Terrace,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.72681,-122.43419,110.00
279184,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.7529,-122.41553,575.00
280549,Sunnyside,"San Francisco, CA, United States",Sunnyside,West of Twin Peaks,,CA,94127,San Francisco,"San Francisco, CA",37.73773,-122.44956,250.00
284117,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94131,San Francisco,"San Francisco, CA",37.74334,-122.42932,105.00
284766,Cow Hollow,"San Francisco, CA, United States",Cow Hollow,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.79921,-122.43191,300.00
285499,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76288,-122.43815,210.00
285755,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75395,-122.41917,145.00
286311,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76275,-122.44252,475.00
287907,Glen Park,"San Francisco, CA, United States",Glen Park,Outer Mission,,CA,94131,San Francisco,"San Francisco, CA",37.73225,-122.43614,300.00
288213,Dogpatch,"San Francisco, CA, United States",Dogpatch,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75971,-122.38833,190.00
292723,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.73096,-122.42378,45.00
295240,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76267,-122.43919,299.00
295565,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.7303,-122.42464,30.00
297897,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75737,-122.50619,296.00
298368,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76259,-122.41748,160.00
307837,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75131,-122.437,159.00
308885,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.79954,-122.40679,150.00
314248,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.79026,-122.4364,325.00
314368,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.80345,-122.40798,600.00
317078,Alamo Square,"San Francisco, CA, United States",Alamo Square,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77612,-122.43292,100.00
317121,Alamo Square,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76641,-122.44667,90.00
317951,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94103,San Francisco,"San Francisco, CA",37.7667,-122.41992,150.00
323635,Mission Terrace,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.72606,-122.43232,48.00
325478,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76065,-122.42414,365.00
326650,Japantown,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78633,-122.43217,139.00
329020,South Beach,"San Francisco, CA, United States",South Beach,South of Market,,CA,94107,San Francisco,"San Francisco, CA",37.78278,-122.39337,250.00
330535,Haight-Ashbury,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76892,-122.44615,189.00
330736,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Mission,,CA,94107,San Francisco,"San Francisco, CA",37.76592,-122.40628,298.00
334339,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76295,-122.44259,99.00
334886,Marina,"San Francisco, CA, United States",Marina,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.80432,-122.44601,150.00
338849,Japantown,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78525,-122.43051,99.00
342420,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76052,-122.42939,595.00
348580,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74271,-122.41955,160.00
348714,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77307,-122.44293,190.00
350391,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94131,San Francisco,"San Francisco, CA",37.74603,-122.43715,195.00
350479,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75711,-122.40963,79.00
351881,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76174,-122.44339,125.00
351950,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.72965,-122.42539,40.00
351978,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.73019,-122.42317,45.00
352165,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75813,-122.4355,115.00
353292,Duboce Triangle,"San Francisco, CA, United States",Lower Haight,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77093,-122.42823,90.00
361230,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76079,-122.43447,270.00
364023,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.72636,-122.43342,85.00
364397,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.7586,-122.43332,95.00
365275,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73501,-122.42045,135.00
366541,SoMa,"San Francisco, CA, United States",SoMa,Financial District,,CA,94105,San Francisco,"San Francisco, CA",37.79178,-122.39502,500.00
374997,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76055,-122.44221,549.00
377452,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75139,-122.41194,200.00
377569,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75131,-122.40795,70.00
379255,Haight-Ashbury,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76588,-122.44281,672.00
379349,Haight-Ashbury,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.76648,-122.44542,125.00
379418,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74587,-122.41626,390.00
381217,Noe Valley,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74498,-122.41927,102.00
392543,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.76196,-122.39411,250.00
394575,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74248,-122.41069,149.00
408471,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75666,-122.43607,600.00
409549,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74002,-122.41813,169.00
413663,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.74987,-122.44027,189.00
415498,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94109,San Francisco,"San Francisco, CA",37.79363,-122.42493,130.00
417681,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78217,-122.42038,114.00
420160,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Mission,,CA,94107,San Francisco,"San Francisco, CA",37.76318,-122.40708,99.00
423063,Lower Haight,"San Francisco, CA, United States",Lower Haight,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77044,-122.43599,289.00
423300,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75635,-122.40996,122.00
424846,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.78377,-122.47522,132.00
430692,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75906,-122.40761,60.00
431632,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.78135,-122.48266,140.00
431862,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78321,-122.41969,124.00
435389,Chinatown,"San Francisco, CA, United States",Chinatown,Chinatown,,CA,94108,San Francisco,"San Francisco, CA",37.79418,-122.40582,30.00
435390,Chinatown,"San Francisco, CA, United States",Chinatown,Chinatown,,CA,94108,San Francisco,"San Francisco, CA",37.79455,-122.406,30.00
435391,Chinatown,"San Francisco, CA, United States",Chinatown,Chinatown,,CA,94108,San Francisco,"San Francisco, CA",37.79478,-122.40592,30.00
437385,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.77884,-122.50535,128.00
438940,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76003,-122.4357,100.00
438967,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75941,-122.43363,109.00
442349,Hayes Valley,"San Francisco, CA, United States",Hayes Valley,Western Addition,,CA,94102,San Francisco,"San Francisco, CA",37.7748,-122.42711,200.00
442397,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75925,-122.50893,324.00
443908,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78706,-122.42908,140.00
444675,Glen Park,"San Francisco, CA, United States",Glen Park,Glen Park,,CA,94131,San Francisco,"San Francisco, CA",37.74054,-122.43121,190.00
450992,Alamo Square,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77407,-122.4331,110.00
