id,neighbourhood_group,neighbourhood,latitude,longitude,2019price,year
149287,Manhattan,Upper East Side,40.78508,-73.95332,250,2019
149777,Bronx,Woodlawn,40.89747,-73.8639,77,2019
150804,Manhattan,Lower East Side,40.72008,-73.98404,250,2019
151199,Queens,Astoria,40.75725,-73.91098,129,2019
151478,Brooklyn,Williamsburg,40.7102,-73.94495,98,2019
152071,Brooklyn,Park Slope,40.67359,-73.97904,150,2019
152078,Manhattan,East Village,40.72674,-73.9782,95,2019
152259,Manhattan,Harlem,40.81156,-73.94571,55,2019
152263,Manhattan,Harlem,40.80497,-73.95016,300,2019
152520,Queens,Sunnyside,40.7385,-73.91806,42,2019
153405,Brooklyn,Greenpoint,40.72937,-73.95671,125,2019
153780,Manhattan,East Village,40.72587,-73.98438,175,2019
154934,Manhattan,Harlem,40.82426,-73.9463,75,2019
155296,Brooklyn,Williamsburg,40.71624,-73.96272,255,2019
157673,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,72,2019
158061,Brooklyn,Bedford-Stuyvesant,40.68669,-73.91989,165,2019
158176,Brooklyn,Williamsburg,40.71534,-73.95914,165,2019
158290,Brooklyn,Clinton Hill,40.68288,-73.96024,75,2019
158913,Brooklyn,Greenpoint,40.72489,-73.95494,130,2019
158955,Brooklyn,Williamsburg,40.70867,-73.94284,139,2019
159749,Brooklyn,Bedford-Stuyvesant,40.67963,-73.93908,88,2019
159815,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,80,2019
159913,Manhattan,Chelsea,40.74346,-73.99882,150,2019
160609,Manhattan,Upper West Side,40.77724,-73.98109,200,2019
160994,Manhattan,East Village,40.72972,-73.97995,200,2019
161366,Queens,Sunnyside,40.74102,-73.91681,42,2019
161394,Brooklyn,Williamsburg,40.71309,-73.94128,90,2019
161996,Manhattan,Harlem,40.83096,-73.94633,295,2019
162493,Brooklyn,Williamsburg,40.71323,-73.95745,450,2019
162508,Brooklyn,Crown Heights,40.67212,-73.9506,130,2019
163627,Brooklyn,Williamsburg,40.71023,-73.96665,89,2019
163809,Manhattan,Harlem,40.80523,-73.95139,198,2019
163814,Manhattan,East Village,40.72636,-73.98917,99,2019
163836,Brooklyn,Greenpoint,40.72185,-73.93956,46,2019
164989,Manhattan,SoHo,40.72351,-73.99683,140,2019
165080,Brooklyn,Carroll Gardens,40.6809,-73.99233,500,2019
165461,Manhattan,Morningside Heights,40.80525,-73.95916,75,2019
165824,Queens,Sunnyside,40.74,-73.91901,33,2019
166006,Manhattan,Upper West Side,40.80006,-73.96049,250,2019
166172,Brooklyn,Bushwick,40.70283,-73.92131,60,2019
166541,Manhattan,Washington Heights,40.84468,-73.94303,75,2019
166983,Brooklyn,Carroll Gardens,40.68252,-73.99619,350,2019
167013,Manhattan,Chelsea,40.74342,-73.99483,205,2019
167017,Brooklyn,Park Slope,40.67853,-73.98089,219,2019
167222,Brooklyn,Park Slope,40.6788,-73.97643,60,2019
167482,Manhattan,Upper West Side,40.77886,-73.98042,185,2019
168084,Manhattan,East Village,40.72578,-73.97879,190,2019
168123,Brooklyn,South Slope,40.66085,-73.98537,105,2019
168546,Manhattan,East Harlem,40.80113,-73.94503,250,2019
168810,Manhattan,Upper West Side,40.78569,-73.97581,175,2019
169002,Manhattan,Harlem,40.82411,-73.94934,65,2019
169152,Brooklyn,Bedford-Stuyvesant,40.68131,-73.95332,75,2019
169306,Bronx,University Heights,40.85811,-73.90675,37,2019
169464,Brooklyn,Williamsburg,40.70667,-73.96524,85,2019
169483,Brooklyn,Gravesend,40.60452,-73.97103,106,2019
170420,Manhattan,East Harlem,40.7932,-73.94007,79,2019
170761,Brooklyn,Fort Greene,40.68768,-73.97611,85,2019
171776,Manhattan,Harlem,40.80224,-73.94558,170,2019
172700,Manhattan,Lower East Side,40.71473,-73.98842,115,2019
172870,Manhattan,Harlem,40.80518,-73.95359,89,2019
173072,Manhattan,Harlem,40.80827,-73.95329,49,2019
173151,Brooklyn,Greenpoint,40.72901,-73.95812,91,2019
173742,Manhattan,Gramercy,40.73476,-73.98452,400,2019
174527,Brooklyn,Bushwick,40.69055,-73.92357,150,2019
174966,Manhattan,Upper West Side,40.7735,-73.98697,2000,2019
176135,Brooklyn,Crown Heights,40.67505,-73.95969,97,2019
176653,Manhattan,East Village,40.72974,-73.98201,100,2019
176962,Brooklyn,Williamsburg,40.70925,-73.95425,179,2019
177421,Brooklyn,Greenpoint,40.72315,-73.95226,500,2019
177495,Manhattan,Chelsea,40.73939,-73.99612,429,2019
177606,Manhattan,Kips Bay,40.74112,-73.97686,189,2019
179670,Manhattan,Lower East Side,40.72019,-73.98217,120,2019
179741,Manhattan,Nolita,40.72133,-73.99666,300,2019
180507,Queens,Astoria,40.75744,-73.92163,107,2019
180792,Queens,Astoria,40.75695,-73.9202,95,2019
181972,Manhattan,Harlem,40.8296,-73.94651,199,2019
182069,Manhattan,East Harlem,40.79056,-73.9468,120,2019
182095,Manhattan,West Village,40.73631,-73.99977,199,2019
182177,Bronx,Allerton,40.86466,-73.85709,125,2019
182649,Brooklyn,Williamsburg,40.71312,-73.96199,70,2019
185266,Brooklyn,Williamsburg,40.71297,-73.94336,75,2019
187488,Manhattan,West Village,40.73712,-74.00166,100,2019
187566,Brooklyn,Bedford-Stuyvesant,40.69242,-73.95097,99,2019
187986,Manhattan,Chelsea,40.73862,-73.99758,250,2019
188146,Brooklyn,Williamsburg,40.7158,-73.95803,350,2019
188661,Brooklyn,Prospect Heights,40.68262,-73.97299,170,2019
188674,Manhattan,East Village,40.73217,-73.98801,165,2019
189135,Manhattan,Hell's Kitchen,40.76311,-73.99388,99,2019
189181,Manhattan,Chelsea,40.74695,-74.00454,255,2019
189732,Brooklyn,East New York,40.67497,-73.87305,169,2019
189787,Brooklyn,Crown Heights,40.66788,-73.94813,99,2019
190267,Manhattan,Upper East Side,40.76684,-73.95944,169,2019
190542,Brooklyn,Bedford-Stuyvesant,40.68967,-73.95445,160,2019
190968,Brooklyn,Prospect Heights,40.67946,-73.96501,215,2019
190974,Brooklyn,Park Slope,40.66944,-73.98083,130,2019
191075,Manhattan,East Village,40.72566,-73.97748,110,2019
193105,Manhattan,Hell's Kitchen,40.7709,-73.99181,150,2019
193333,Brooklyn,Williamsburg,40.71943,-73.95958,65,2019
193393,Queens,Sunnyside,40.74249,-73.92466,75,2019
193853,Manhattan,Chelsea,40.74033,-74.00024,149,2019
194154,Manhattan,Upper West Side,40.7969,-73.96128,89,2019
195123,Manhattan,Washington Heights,40.83403,-73.94553,50,2019
195233,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95641,43,2019
195240,Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539,42,2019
195578,Brooklyn,Williamsburg,40.70275,-73.94501,85,2019
195971,Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569,139,2019
195989,Brooklyn,Park Slope,40.67617,-73.98136,105,2019
196010,Brooklyn,Park Slope,40.67595,-73.98053,265,2019
197155,Manhattan,Hell's Kitchen,40.76415,-73.99067,149,2019
197753,Manhattan,Harlem,40.83127,-73.94718,68,2019
197942,Brooklyn,Bedford-Stuyvesant,40.68497,-73.95592,99,2019
199195,Manhattan,Harlem,40.82922,-73.94174,75,2019
199312,Brooklyn,Williamsburg,40.71137,-73.94362,100,2019
200645,Manhattan,Upper East Side,40.76739,-73.9557,90,2019
200955,Manhattan,East Village,40.73089,-73.98195,160,2019
201992,Brooklyn,Park Slope,40.6755,-73.97859,190,2019
202273,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934,67,2019
203901,Manhattan,Upper East Side,40.7694,-73.9572,190,2019
204065,Brooklyn,Clinton Hill,40.68634,-73.96161,248,2019
204833,Brooklyn,Williamsburg,40.7093,-73.9497,100,2019
204959,Manhattan,Chinatown,40.713,-73.99752,95,2019
205043,Manhattan,Theater District,40.75895,-73.9883,150,2019
205485,Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113,145,2019
205735,Brooklyn,Bushwick,40.68364,-73.91076,41,2019
205867,Brooklyn,Williamsburg,40.71893,-73.9428,120,2019
206071,Bronx,Concourse Village,40.82802,-73.92039,50,2019
206316,Brooklyn,Fort Greene,40.68765,-73.97073,157,2019
206772,Brooklyn,Williamsburg,40.71413,-73.96596,195,2019
206957,Brooklyn,Sheepshead Bay,40.58422,-73.94079,70,2019
208148,Brooklyn,Williamsburg,40.71973,-73.95582,185,2019
208889,Brooklyn,Bedford-Stuyvesant,40.69025,-73.93323,145,2019
209310,Queens,Sunnyside,40.73826,-73.92458,50,2019
211078,Brooklyn,Greenpoint,40.73049,-73.96115,185,2019
211974,Manhattan,East Village,40.72956,-73.97903,250,2019
212109,Manhattan,West Village,40.73854,-74.00821,80,2019
212178,Manhattan,Theater District,40.75877,-73.98863,230,2019
212544,Brooklyn,Gowanus,40.67688,-73.9859,100,2019
213272,Brooklyn,Bushwick,40.70051,-73.92204,40,2019
213330,Manhattan,Lower East Side,40.71712,-73.98898,200,2019
214917,Staten Island,Emerson Hill,40.60742,-74.14388,80,2019
215560,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95741,79,2019
215784,Queens,Long Island City,40.75627,-73.9211,95,2019
215907,Manhattan,Upper West Side,40.79816,-73.9619,300,2019
217580,Brooklyn,Fort Hamilton,40.61927,-74.0307,100,2019
218358,Manhattan,Harlem,40.8078,-73.95208,80,2019
219066,Brooklyn,Bensonhurst,40.61922,-73.99399,110,2019
219482,Brooklyn,Clinton Hill,40.68275,-73.96148,172,2019
219793,Manhattan,Lower East Side,40.71813,-73.98416,199,2019
219818,Manhattan,Lower East Side,40.71892,-73.98401,199,2019
219922,Manhattan,Harlem,40.816,-73.95545,100,2019
220351,Manhattan,Harlem,40.82748,-73.95153,55,2019
220563,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088,75,2019
220946,Manhattan,East Village,40.72229,-73.97901,146,2019
221043,Manhattan,NoHo,40.72956,-73.99287,250,2019
221097,Brooklyn,Greenpoint,40.72595,-73.95298,116,2019
221618,Manhattan,Tribeca,40.71193,-74.00817,150,2019
222054,Brooklyn,Park Slope,40.68012,-73.97847,120,2019
222304,Manhattan,Chelsea,40.74233,-73.99865,199,2019
223930,Brooklyn,Prospect Heights,40.67424,-73.96665,150,2019
224004,Manhattan,Harlem,40.80486,-73.95298,69,2019
224006,Manhattan,Harlem,40.80307,-73.95048,300,2019
224510,Brooklyn,Boerum Hill,40.68653,-73.98562,230,2019
225297,Manhattan,Midtown,40.74267,-73.98569,125,2019
225306,Brooklyn,Bedford-Stuyvesant,40.68749,-73.95494,79,2019
225887,Brooklyn,Fort Greene,40.68645,-73.97538,130,2019
225926,Brooklyn,Clinton Hill,40.68999,-73.96711,239,2019
225976,Staten Island,Shore Acres,40.61077,-74.06824,75,2019
226021,Brooklyn,Williamsburg,40.71126,-73.94576,220,2019
227715,Brooklyn,Bedford-Stuyvesant,40.67855,-73.94949,80,2019
227735,Manhattan,East Village,40.72416,-73.9853,288,2019
228317,Brooklyn,Bedford-Stuyvesant,40.68516,-73.92521,135,2019
228496,Manhattan,West Village,40.73507,-74.00048,225,2019
228517,Manhattan,Chinatown,40.71611,-73.99828,110,2019
228925,Brooklyn,Bedford-Stuyvesant,40.67964,-73.93946,100,2019
228979,Manhattan,Hell's Kitchen,40.76189,-73.99,130,2019
229367,Manhattan,East Village,40.72645,-73.98035,89,2019
229874,Brooklyn,Sunset Park,40.66293,-73.99833,200,2019
230321,Brooklyn,Bedford-Stuyvesant,40.69046,-73.95167,80,2019
230854,Bronx,Concourse,40.83001,-73.92158,50,2019
230877,Manhattan,East Harlem,40.79239,-73.94535,135,2019
230956,Manhattan,East Village,40.72709,-73.98274,90,2019
231414,Manhattan,SoHo,40.72599,-74.00168,270,2019
232612,Brooklyn,Bedford-Stuyvesant,40.68309,-73.94219,110,2019
232618,Manhattan,East Harlem,40.79442,-73.93433,145,2019
233189,Manhattan,Hell's Kitchen,40.76166,-73.99675,179,2019
233638,Queens,Ridgewood,40.70163,-73.90867,55,2019
233662,Manhattan,Midtown,40.75575,-73.96842,110,2019
234184,Manhattan,Harlem,40.80903,-73.94197,325,2019
234870,Queens,Long Island City,40.74581,-73.95295,75,2019
235552,Brooklyn,South Slope,40.66414,-73.98574,300,2019
235651,Manhattan,West Village,40.74,-74.00381,130,2019
235951,Manhattan,Midtown,40.75348,-73.97065,190,2019
235960,Manhattan,Lower East Side,40.72066,-73.98506,200,2019
236671,Brooklyn,Williamsburg,40.71746,-73.95497,180,2019
236788,Brooklyn,DUMBO,40.70257,-73.9847,350,2019
236806,Manhattan,East Village,40.72264,-73.9837,160,2019
237127,Manhattan,Kips Bay,40.73833,-73.98186,195,2019
237210,Manhattan,Greenwich Village,40.73268,-73.99255,241,2019
239055,Manhattan,Chinatown,40.71892,-73.99628,300,2019
239733,Queens,Ditmars Steinway,40.77679,-73.91687,75,2019
239766,Manhattan,Lower East Side,40.71693,-73.98948,100,2019
239826,Manhattan,Gramercy,40.73685,-73.98359,399,2019
239883,Brooklyn,Fort Greene,40.68501,-73.97019,85,2019
239899,Brooklyn,Prospect-Lefferts Gardens,40.66068,-73.96003,80,2019
240800,Brooklyn,Prospect Heights,40.67722,-73.96542,55,2019
241140,Brooklyn,Clinton Hill,40.68975,-73.96703,438,2019
241159,Brooklyn,Bedford-Stuyvesant,40.69221,-73.95866,110,2019
241862,Manhattan,West Village,40.72969,-74.00635,200,2019
242532,Brooklyn,Clinton Hill,40.6893,-73.96602,279,2019
242643,Brooklyn,Williamsburg,40.70832,-73.94157,137,2019
243229,Brooklyn,Bedford-Stuyvesant,40.68016,-73.94878,280,2019
243708,Brooklyn,Williamsburg,40.70875,-73.95508,199,2019
245504,Manhattan,Inwood,40.85888,-73.92886,71,2019
245544,Bronx,Kingsbridge,40.8679,-73.90023,42,2019
245574,Brooklyn,Bedford-Stuyvesant,40.6889,-73.95383,180,2019
245607,Manhattan,Chelsea,40.75127,-73.99637,226,2019
246134,Brooklyn,Crown Heights,40.67607,-73.94421,85,2019
246351,Manhattan,Gramercy,40.73834,-73.9823,135,2019
246916,Queens,Elmhurst,40.7347,-73.88066,79,2019
246938,Manhattan,Lower East Side,40.71876,-73.98851,154,2019
248865,Brooklyn,Greenpoint,40.73787,-73.95385,199,2019
248871,Manhattan,West Village,40.73066,-74.00287,700,2019
249414,Manhattan,West Village,40.73291,-74.00059,246,2019
249618,Manhattan,Washington Heights,40.85099,-73.92822,125,2019
249867,Brooklyn,Bedford-Stuyvesant,40.68707,-73.91918,100,2019
250259,Brooklyn,Williamsburg,40.7184,-73.96019,295,2019
250311,Brooklyn,Crown Heights,40.67495,-73.95563,150,2019
250323,Manhattan,Chinatown,40.71582,-73.99902,119,2019
250536,Manhattan,Harlem,40.81068,-73.94288,125,2019
250537,Manhattan,Harlem,40.81122,-73.94279,400,2019
250801,Manhattan,Greenwich Village,40.73129,-73.99944,850,2019
251262,Brooklyn,Williamsburg,40.71628,-73.95737,129,2019
251277,Manhattan,Upper West Side,40.78558,-73.9726,140,2019
252076,Manhattan,Chinatown,40.7146,-73.991,115,2019
252607,Manhattan,East Harlem,40.79493,-73.94462,200,2019
253332,Brooklyn,Sunset Park,40.6623,-73.99049,96,2019
253466,Brooklyn,Greenpoint,40.73693,-73.95284,199,2019
253471,Brooklyn,Greenpoint,40.73641,-73.9533,199,2019
253475,Brooklyn,Greenpoint,40.73794,-73.95254,199,2019
253548,Brooklyn,Brighton Beach,40.58147,-73.96726,69,2019
253590,Manhattan,Upper West Side,40.79771,-73.96323,185,2019
253623,Manhattan,Harlem,40.81512,-73.94692,81,2019
253800,Brooklyn,Greenpoint,40.7373,-73.95323,199,2019
253803,Brooklyn,Greenpoint,40.73708,-73.95271,199,2019
253806,Brooklyn,Greenpoint,40.73652,-73.95236,199,2019
253811,Brooklyn,Greenpoint,40.73693,-73.95316,199,2019
253815,Brooklyn,Greenpoint,40.73784,-73.95324,199,2019
253828,Brooklyn,Greenpoint,40.73674,-73.95247,349,2019
253839,Brooklyn,Greenpoint,40.73783,-73.95259,249,2019
253842,Brooklyn,Greenpoint,40.73714,-73.95296,299,2019
253846,Brooklyn,Greenpoint,40.73731,-73.9545,179,2019
254131,Queens,Jackson Heights,40.74965,-73.89344,54,2019
254168,Brooklyn,Greenpoint,40.73793,-73.95316,599,2019
254409,Brooklyn,Clinton Hill,40.68197,-73.96549,110,2019
255024,Brooklyn,Bushwick,40.70271,-73.91566,220,2019
255476,Brooklyn,Williamsburg,40.7116,-73.9529,89,2019
255601,Brooklyn,Bedford-Stuyvesant,40.69241,-73.94885,170,2019
255957,Manhattan,Nolita,40.72004,-73.99424,495,2019
256078,Queens,Sunnyside,40.74511,-73.92398,80,2019
256328,Manhattan,Chelsea,40.74599,-74.00253,760,2019
256369,Brooklyn,Cobble Hill,40.68946,-73.99385,98,2019
257097,Brooklyn,Bedford-Stuyvesant,40.68226,-73.95473,125,2019
257568,Brooklyn,Cypress Hills,40.67855,-73.8896,48,2019
257787,Brooklyn,Williamsburg,40.71408,-73.9489,64,2019
258284,Brooklyn,Clinton Hill,40.68618,-73.96144,154,2019
258397,Brooklyn,Park Slope,40.67379,-73.98454,139,2019
258686,Queens,St. Albans,40.70554,-73.76637,75,2019
258688,Manhattan,West Village,40.74031,-74.00532,325,2019
258690,Manhattan,Chelsea,40.74618,-74.00392,195,2019
258740,Manhattan,Harlem,40.81872,-73.94567,58,2019
258838,Staten Island,Arrochar,40.59251,-74.06479,250,2019
258876,Staten Island,Arrochar,40.59101,-74.06685,50,2019
259946,Staten Island,Arrochar,40.59262,-74.06659,125,2019
260451,Brooklyn,Fort Greene,40.69142,-73.97203,70,2019
260765,Manhattan,Upper East Side,40.76928,-73.95021,189,2019
261194,Brooklyn,Bedford-Stuyvesant,40.68338,-73.95289,130,2019
261259,Manhattan,West Village,40.72953,-74.00462,145,2019
261344,Manhattan,Financial District,40.70523,-74.01345,101,2019
261674,Manhattan,Chelsea,40.74025,-74.00161,95,2019
261781,Manhattan,West Village,40.73378,-74.00429,375,2019
262343,Manhattan,Lower East Side,40.72087,-73.99022,153,2019
262405,Brooklyn,East Flatbush,40.64468,-73.94219,92,2019
262478,Manhattan,Lower East Side,40.7193,-73.98966,80,2019
262583,Manhattan,West Village,40.73312,-74.0042,300,2019
263005,Brooklyn,Fort Greene,40.69778,-73.97676,145,2019
263190,Manhattan,East Village,40.72534,-73.98591,88,2019
263232,Manhattan,Harlem,40.82151,-73.94516,155,2019
263502,Brooklyn,Williamsburg,40.72059,-73.9567,185,2019
263776,Queens,Sunnyside,40.74558,-73.92324,73,2019
263888,Manhattan,Upper West Side,40.79433,-73.9765,225,2019
264323,Manhattan,Morningside Heights,40.81055,-73.95549,85,2019
265036,Brooklyn,Crown Heights,40.6711,-73.95231,99,2019
265064,Brooklyn,Cypress Hills,40.67962,-73.88928,48,2019
265145,Manhattan,Theater District,40.76217,-73.98411,200,2019
265506,Manhattan,Upper East Side,40.76128,-73.96463,485,2019
265831,Manhattan,Nolita,40.72313,-73.99438,310,2019
265912,Brooklyn,Williamsburg,40.7177,-73.95576,110,2019
266146,Manhattan,Upper West Side,40.78448,-73.97289,109,2019
266155,Manhattan,Upper West Side,40.78304,-73.97447,167,2019
266351,Brooklyn,Fort Greene,40.68737,-73.97125,147,2019
266437,Manhattan,Chelsea,40.74139,-74.0005,220,2019
266449,Manhattan,Lower East Side,40.71992,-73.98773,195,2019
266756,Manhattan,Little Italy,40.71905,-73.99677,199,2019
267376,Manhattan,Financial District,40.70741,-74.00102,65,2019
267435,Queens,Rego Park,40.73349,-73.86009,55,2019
267535,Bronx,Wakefield,40.89557,-73.8447,50,2019
267652,Brooklyn,Kensington,40.64277,-73.97296,60,2019
267708,Manhattan,East Harlem,40.79111,-73.94466,99,2019
268392,Manhattan,Harlem,40.79951,-73.95257,130,2019
268481,Brooklyn,Williamsburg,40.71647,-73.93974,290,2019
268868,Manhattan,Chelsea,40.75114,-74.00195,350,2019
269283,Brooklyn,Crown Heights,40.66431,-73.93216,50,2019
269889,Queens,Long Island City,40.74579,-73.95012,96,2019
270139,Brooklyn,Bushwick,40.70278,-73.92673,45,2019
270231,Queens,Woodside,40.74409,-73.91122,85,2019
270315,Brooklyn,Bedford-Stuyvesant,40.68812,-73.93254,34,2019
270345,Manhattan,East Village,40.72454,-73.99151,250,2019
270680,Brooklyn,Williamsburg,40.71073,-73.96207,190,2019
270681,Brooklyn,Williamsburg,40.71028,-73.96128,75,2019
271083,Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.96131,93,2019
271128,Brooklyn,Bedford-Stuyvesant,40.68884,-73.95059,60,2019
271130,Brooklyn,Bedford-Stuyvesant,40.6865,-73.95372,65,2019
271694,Manhattan,Midtown,40.75282,-73.97315,125,2019
271950,Manhattan,Upper East Side,40.76373,-73.96897,300,2019
271954,Manhattan,Greenwich Village,40.73388,-73.99452,150,2019
272026,Manhattan,Washington Heights,40.85774,-73.92901,56,2019
272044,Manhattan,East Village,40.72257,-73.98465,299,2019
272427,Brooklyn,Greenpoint,40.72723,-73.95728,60,2019
272706,Brooklyn,Fort Greene,40.69135,-73.97321,88,2019
272738,Brooklyn,Williamsburg,40.70513,-73.95505,60,2019
273190,Manhattan,West Village,40.73301,-74.00268,1300,2019
273256,Manhattan,East Harlem,40.79793,-73.93612,200,2019
274062,Manhattan,Harlem,40.80285,-73.95166,99,2019
274329,Brooklyn,Bushwick,40.70642,-73.91665,110,2019
274376,Brooklyn,Clinton Hill,40.68156,-73.96537,135,2019
274743,Manhattan,Upper East Side,40.77368,-73.95198,110,2019
275976,Brooklyn,Bedford-Stuyvesant,40.68631,-73.93702,165,2019
276216,Brooklyn,Sunset Park,40.65992,-73.99042,127,2019
276317,Brooklyn,Prospect Heights,40.67847,-73.97038,402,2019
276482,Manhattan,Harlem,40.81371,-73.95585,85,2019
277207,Brooklyn,Greenpoint,40.72868,-73.95835,75,2019
277370,Manhattan,East Village,40.73168,-73.98662,139,2019
277883,Brooklyn,Prospect-Lefferts Gardens,40.65689,-73.9533,70,2019
278090,Manhattan,East Harlem,40.7928,-73.93967,50,2019
278145,Queens,Astoria,40.77117,-73.91905,30,2019
278631,Manhattan,West Village,40.73729,-74.00807,250,2019
278876,Brooklyn,Crown Heights,40.66984,-73.95141,64,2019
279093,Manhattan,Harlem,40.82977,-73.94071,300,2019
279857,Brooklyn,Bedford-Stuyvesant,40.68492,-73.95489,800,2019
279969,Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957,100,2019
280315,Brooklyn,Crown Heights,40.67392,-73.94662,250,2019
281521,Manhattan,West Village,40.73879,-74.00425,200,2019
281756,Brooklyn,Greenpoint,40.73321,-73.95587,140,2019
281851,Manhattan,Harlem,40.80671,-73.95082,130,2019
282341,Brooklyn,Kensington,40.6433,-73.97386,90,2019
